112,1.60012E+12,-4.202,0.072,8825,leo
113,1.60012E+12,-4.202,0.077,8889,leo
114,1.60012E+12,-4.204,0.072,8952,leo
115,1.60012E+12,-4.216,0.074,9014,leo
116,1.60012E+12,-4.235,0.067,9057,leo
117,1.60012E+12,-4.247,0.06,9114,leo
118,1.60012E+12,-4.247,0.062,9165,leo
119,1.60012E+12,-4.252,0.05,9196,leo
120,1.60012E+12,-4.261,0.045,9246,leo
121,1.60012E+12,-4.264,0.034,9270,leo
122,1.60012E+12,-4.261,0.029,9265,leo
123,1.60012E+12,-4.259,0.034,9275,leo
124,1.60012E+12,-4.273,0.034,9280,leo
125,1.60012E+12,-4.269,0.038,9275,leo
126,1.60012E+12,-4.259,0.038,9270,leo
127,1.60012E+12,-4.254,0.045,9251,leo
128,1.60012E+12,-4.233,0.048,9215,leo
129,1.60012E+12,-4.223,0.038,9181,leo
130,1.60012E+12,-4.226,0.038,9143,leo
131,1.60012E+12,-4.235,0.036,9107,leo
132,1.60012E+12,-4.235,0.036,9054,leo
133,1.60012E+12,-4.206,0.029,8985,leo
134,1.60012E+12,-4.18,0.034,8925,leo
135,1.60012E+12,-4.178,0.048,8861,leo
136,1.60012E+12,-4.175,0.05,8794,leo
137,1.60012E+12,-4.178,0.05,8731,leo
138,1.60012E+12,-4.173,0.06,8662,leo
139,1.60012E+12,-4.168,0.072,8590,leo
140,1.60012E+12,-4.161,0.067,8516,leo
141,1.60012E+12,-4.137,0.057,8449,leo
142,1.60012E+12,-4.106,0.067,8396,leo
143,1.60012E+12,-4.101,0.072,8351,leo
144,1.60012E+12,-4.113,0.081,8315,leo
145,1.60012E+12,-4.118,0.101,8272,leo
146,1.60012E+12,-4.113,0.105,8231,leo
147,1.60012E+12,-4.094,0.11,8195,leo
148,1.60012E+12,-4.089,0.115,8161,leo
149,1.60012E+12,-4.092,0.11,8133,leo
150,1.60012E+12,-4.092,0.122,8121,leo
151,1.60012E+12,-4.094,0.127,8109,leo
152,1.60012E+12,-4.094,0.122,8102,leo
153,1.60012E+12,-4.099,0.127,8104,leo
154,1.60012E+12,-4.113,0.124,8111,leo
155,1.60012E+12,-4.106,0.124,8135,leo
156,1.60012E+12,-4.087,0.11,8181,leo
157,1.60012E+12,-4.087,0.113,8236,leo
158,1.60012E+12,-4.103,0.105,8293,leo
159,1.60012E+12,-4.127,0.093,8343,leo
160,1.60012E+12,-4.149,0.103,8396,leo
161,1.60012E+12,-4.168,0.108,8454,leo
162,1.60012E+12,-4.156,0.101,8518,leo
163,1.60012E+12,-4.149,0.084,8585,leo
164,1.60012E+12,-4.161,0.067,8645,leo
165,1.60012E+12,-4.163,0.067,8705,leo
166,1.60012E+12,-4.182,0.06,8758,leo
167,1.60012E+12,-4.206,0.05,8815,leo
168,1.60012E+12,-4.216,0.062,8873,leo
169,1.60012E+12,-4.223,0.057,8920,leo
170,1.60012E+12,-4.221,0.048,8966,leo
171,1.60012E+12,-4.204,0.045,9014,leo
172,1.60012E+12,-4.206,0.043,9059,leo
173,1.60012E+12,-4.235,0.031,9093,leo
174,1.60012E+12,-4.252,0.022,9129,leo
175,1.60012E+12,-4.247,0.022,9157,leo
176,1.60012E+12,-4.235,0.022,9198,leo
177,1.60012E+12,-4.238,0.029,9210,leo
178,1.60012E+12,-4.24,0.029,9191,leo
179,1.60012E+12,-4.233,0.019,9186,leo
180,1.60012E+12,-4.242,0.014,9162,leo
181,1.60012E+12,-4.252,0.017,9141,leo
182,1.60012E+12,-4.242,0.019,9119,leo
183,1.60012E+12,-4.235,0.029,9071,leo
184,1.60012E+12,-4.233,0.024,9028,leo
185,1.60012E+12,-4.226,0.031,9004,leo
186,1.60012E+12,-4.214,0.053,8961,leo
187,1.60012E+12,-4.197,0.06,8901,leo
188,1.60012E+12,-4.187,0.048,8861,leo
189,1.60012E+12,-4.19,0.048,8813,leo
190,1.60012E+12,-4.19,0.055,8753,leo
191,1.60012E+12,-4.192,0.069,8695,leo
192,1.60012E+12,-4.178,0.074,8655,leo
193,1.60012E+12,-4.156,0.072,8604,leo
194,1.60012E+12,-4.156,0.089,8540,leo
195,1.60012E+12,-4.156,0.096,8497,leo
196,1.60012E+12,-4.149,0.091,8456,leo
197,1.60012E+12,-4.137,0.081,8408,leo
198,1.60012E+12,-4.127,0.079,8379,leo
199,1.60012E+12,-4.12,0.079,8346,leo
200,1.60012E+12,-4.118,0.081,8327,leo
201,1.60012E+12,-4.113,0.103,8303,leo
202,1.60012E+12,-4.113,0.096,8288,leo
203,1.60012E+12,-4.123,0.072,8279,leo
204,1.60012E+12,-4.123,0.084,8257,leo
205,1.60012E+12,-4.099,0.105,8255,leo
206,1.60012E+12,-4.089,0.103,8260,leo
207,1.60012E+12,-4.089,0.093,8269,leo
208,1.60012E+12,-4.101,0.093,8288,leo
209,1.60012E+12,-4.113,0.089,8319,leo
210,1.60012E+12,-4.103,0.093,8343,leo
211,1.60012E+12,-4.106,0.089,8353,leo
212,1.60012E+12,-4.123,0.089,8377,leo
213,1.60012E+12,-4.13,0.086,8415,leo
214,1.60012E+12,-4.132,0.065,8451,leo
215,1.60012E+12,-4.149,0.06,8485,leo
216,1.60012E+12,-4.154,0.065,8537,leo
217,1.60012E+12,-4.151,0.072,8585,leo
218,1.60012E+12,-4.156,0.062,8619,leo
219,1.60012E+12,-4.161,0.05,8652,leo
220,1.60012E+12,-4.166,0.055,8703,leo
221,1.60012E+12,-4.18,0.057,8755,leo
222,1.60012E+12,-4.19,0.05,8798,leo
223,1.60012E+12,-4.204,0.043,8827,leo
224,1.60012E+12,-4.197,0.038,8865,leo
225,1.60012E+12,-4.19,0.026,8904,leo
226,1.60012E+12,-4.197,0.024,8911,leo
227,1.60012E+12,-4.202,0.029,8920,leo
228,1.60012E+12,-4.202,0.034,8942,leo
229,1.60012E+12,-4.199,0.034,8954,leo
230,1.60012E+12,-4.218,0.045,8973,leo
231,1.60012E+12,-4.218,0.06,8992,leo
232,1.60012E+12,-4.216,0.055,8997,leo
233,1.60012E+12,-4.221,0.041,9002,leo
234,1.60012E+12,-4.218,0.041,8990,leo
235,1.60012E+12,-4.221,0.038,8975,leo
236,1.60012E+12,-4.221,0.031,8966,leo
237,1.60012E+12,-4.214,0.026,8942,leo
238,1.60012E+12,-4.214,0.034,8920,leo
239,1.60012E+12,-4.209,0.036,8906,leo
240,1.60012E+12,-4.202,0.029,8873,leo
241,1.60012E+12,-4.209,0.024,8841,leo
242,1.60012E+12,-4.209,0.038,8827,leo
243,1.60012E+12,-4.194,0.055,8798,leo
244,1.60012E+12,-4.182,0.057,8762,leo
245,1.60012E+12,-4.171,0.053,8729,leo
246,1.60012E+12,-4.173,0.045,8693,leo
247,1.60012E+12,-4.185,0.038,8667,leo
248,1.60012E+12,-4.178,0.038,8633,leo
249,1.60012E+12,-4.168,0.043,8607,leo
250,1.60012E+12,-4.163,0.057,8571,leo
251,1.60012E+12,-4.156,0.06,8540,leo
252,1.60012E+12,-4.139,0.053,8523,leo
253,1.60012E+12,-4.135,0.055,8501,leo
254,1.60012E+12,-4.156,0.069,8473,leo
255,1.60012E+12,-4.149,0.079,8454,leo
256,1.60012E+12,-4.127,0.074,8444,leo
257,1.60012E+12,-4.127,0.074,8446,leo
258,1.60012E+12,-4.137,0.086,8444,leo
259,1.60012E+12,-4.139,0.089,8432,leo
260,1.60012E+12,-4.139,0.077,8418,leo
261,1.60012E+12,-4.137,0.074,8415,leo
262,1.60012E+12,-4.127,0.072,8422,leo
263,1.60012E+12,-4.135,0.069,8430,leo
264,1.60012E+12,-4.147,0.067,8444,leo
265,1.60012E+12,-4.151,0.067,8461,leo
266,1.60012E+12,-4.161,0.067,8485,leo
267,1.60012E+12,-4.156,0.055,8511,leo
268,1.60012E+12,-4.159,0.05,8537,leo
269,1.60012E+12,-4.166,0.069,8561,leo
270,1.60012E+12,-4.151,0.069,8576,leo
271,1.60012E+12,-4.151,0.053,8604,leo
272,1.60012E+12,-4.173,0.057,8626,leo
273,1.60012E+12,-4.175,0.055,8650,leo
274,1.60012E+12,-4.173,0.038,8674,leo
275,1.60012E+12,-4.178,0.034,8693,leo
276,1.60012E+12,-4.19,0.036,8726,leo
277,1.60012E+12,-4.192,0.038,8746,leo
278,1.60012E+12,-4.192,0.031,8767,leo
279,1.60012E+12,-4.202,0.029,8798,leo
280,1.60012E+12,-4.204,0.036,8820,leo
281,1.60012E+12,-4.199,0.034,8851,leo
282,1.60012E+12,-4.199,0.026,8880,leo
283,1.60012E+12,-4.204,0.031,8892,leo
284,1.60012E+12,-4.194,0.041,8887,leo
285,1.60012E+12,-4.187,0.041,8899,leo
286,1.60012E+12,-4.199,0.034,8925,leo
287,1.60012E+12,-4.206,0.026,8918,leo
288,1.60012E+12,-4.206,0.026,8904,leo
289,1.60012E+12,-4.221,0.029,8899,leo
290,1.60012E+12,-4.23,0.038,8904,leo
291,1.60012E+12,-4.216,0.029,8911,leo
292,1.60012E+12,-4.199,0.019,8889,leo
293,1.60012E+12,-4.197,0.026,8865,leo
294,1.60012E+12,-4.204,0.036,8853,leo
295,1.60012E+12,-4.202,0.036,8837,leo
296,1.60012E+12,-4.194,0.043,8815,leo
297,1.60012E+12,-4.185,0.067,8779,leo
298,1.60012E+12,-4.171,0.055,8748,leo
299,1.60012E+12,-4.178,0.038,8726,leo
300,1.60012E+12,-4.178,0.038,8700,leo
301,1.60012E+12,-4.159,0.041,8671,leo
302,1.60012E+12,-4.149,0.043,8636,leo
303,1.60012E+12,-4.154,0.05,8612,leo
304,1.60012E+12,-4.161,0.043,8597,leo
305,1.60012E+12,-4.156,0.043,8566,leo
306,1.60012E+12,-4.147,0.053,8528,leo
307,1.60012E+12,-4.139,0.05,8501,leo
308,1.60012E+12,-4.127,0.048,8487,leo
309,1.60012E+12,-4.125,0.048,8482,leo
310,1.60012E+12,-4.135,0.048,8475,leo
311,1.60012E+12,-4.147,0.05,8454,leo
312,1.60012E+12,-4.137,0.065,8434,leo
313,1.60012E+12,-4.13,0.06,8425,leo
314,1.60012E+12,-4.142,0.053,8427,leo
315,1.60012E+12,-4.144,0.06,8427,leo
316,1.60012E+12,-4.13,0.055,8420,leo
317,1.60012E+12,-4.139,0.06,8410,leo
318,1.60012E+12,-4.156,0.069,8415,leo
319,1.60012E+12,-4.147,0.053,8439,leo
320,1.60012E+12,-4.147,0.038,8446,leo
321,1.60012E+12,-4.161,0.038,8456,leo
322,1.60012E+12,-4.156,0.038,8487,leo
323,1.60012E+12,-4.147,0.041,8511,leo
324,1.60012E+12,-4.161,0.048,8535,leo
325,1.60012E+12,-4.161,0.05,8566,leo
326,1.60012E+12,-4.166,0.055,8609,leo
327,1.60012E+12,-4.18,0.05,8659,leo
328,1.60012E+12,-4.182,0.048,8686,leo
329,1.60012E+12,-4.182,0.05,8719,leo
330,1.60012E+12,-4.194,0.05,8755,leo
331,1.60012E+12,-4.206,0.045,8777,leo
332,1.60012E+12,-4.209,0.041,8798,leo
333,1.60012E+12,-4.204,0.038,8817,leo
334,1.60012E+12,-4.204,0.024,8832,leo
335,1.60012E+12,-4.214,0.012,8856,leo
336,1.60012E+12,-4.214,0.024,8882,leo
337,1.60012E+12,-4.218,0.045,8916,leo
338,1.60012E+12,-4.226,0.038,8925,leo
339,1.60012E+12,-4.211,0.024,8932,leo
340,1.60012E+12,-4.206,0.026,8956,leo
341,1.60012E+12,-4.214,0.024,8966,leo
342,1.60012E+12,-4.211,0.024,8966,leo
343,1.60012E+12,-4.211,0.026,8973,leo
344,1.60012E+12,-4.209,0.007,8959,leo
345,1.60012E+12,-4.209,0.005,8935,leo
346,1.60012E+12,-4.211,0.012,8916,leo
347,1.60012E+12,-4.204,0,8892,leo
348,1.60012E+12,-4.194,-0.002,8861,leo
349,1.60012E+12,-4.202,0.01,8829,leo
350,1.60012E+12,-4.202,0.014,8810,leo
351,1.60012E+12,-4.185,0.026,8784,leo
352,1.60012E+12,-4.175,0.036,8750,leo
353,1.60012E+12,-4.182,0.038,8715,leo
354,1.60012E+12,-4.182,0.045,8676,leo
355,1.60012E+12,-4.175,0.045,8633,leo
356,1.60012E+12,-4.168,0.034,8592,leo
357,1.60012E+12,-4.161,0.031,8568,leo
358,1.60012E+12,-4.166,0.038,8533,leo
359,1.60012E+12,-4.168,0.043,8482,leo
360,1.60012E+12,-4.159,0.053,8463,leo
361,1.60012E+12,-4.147,0.057,8434,leo
362,1.60012E+12,-4.149,0.065,8410,leo
363,1.60012E+12,-4.151,0.072,8408,leo
364,1.60012E+12,-4.151,0.074,8396,leo
365,1.60012E+12,-4.151,0.067,8389,leo
366,1.60012E+12,-4.149,0.062,8384,leo
367,1.60012E+12,-4.147,0.081,8377,leo
368,1.60012E+12,-4.147,0.093,8384,leo
369,1.60012E+12,-4.147,0.079,8394,leo
370,1.60012E+12,-4.147,0.067,8394,leo
371,1.60012E+12,-4.151,0.067,8410,leo
372,1.60012E+12,-4.149,0.072,8432,leo
373,1.60012E+12,-4.147,0.06,8456,leo
374,1.60012E+12,-4.151,0.05,8478,leo
375,1.60012E+12,-4.159,0.048,8497,leo
376,1.60012E+12,-4.156,0.041,8523,leo
377,1.60012E+12,-4.173,0.043,8549,leo
378,1.60012E+12,-4.192,0.041,8576,leo
379,1.60012E+12,-4.187,0.038,8604,leo
380,1.60012E+12,-4.18,0.036,8628,leo
381,1.60012E+12,-4.182,0.029,8669,leo
382,1.60012E+12,-4.182,0.019,8705,leo
383,1.60012E+12,-4.182,0.014,8724,leo
384,1.60012E+12,-4.197,0.024,8762,leo
385,1.60012E+12,-4.19,0.034,8789,leo
386,1.60012E+12,-4.185,0.041,8808,leo
387,1.60012E+12,-4.204,0.031,8837,leo
388,1.60012E+12,-4.214,0.019,8851,leo
389,1.60012E+12,-4.206,0.022,8849,leo
390,1.60012E+12,-4.204,0.022,8839,leo
391,1.60012E+12,-4.214,0.019,8849,leo
392,1.60012E+12,-4.209,0.01,8861,leo
393,1.60012E+12,-4.209,0.007,8868,leo
394,1.60012E+12,-4.214,0.01,8877,leo
395,1.60012E+12,-4.218,0.01,8861,leo
396,1.60012E+12,-4.206,0.014,8841,leo
397,1.60012E+12,-4.199,0.017,8832,leo
398,1.60012E+12,-4.214,0.026,8817,leo
399,1.60012E+12,-4.221,0.024,8808,leo
400,1.60012E+12,-4.216,0.014,8791,leo
401,1.60012E+12,-4.206,0.022,8784,leo
402,1.60012E+12,-4.199,0.012,8779,leo
403,1.60012E+12,-4.202,0.014,8748,leo
404,1.60012E+12,-4.209,0.036,8726,leo
405,1.60012E+12,-4.202,0.029,8710,leo
406,1.60012E+12,-4.197,0.029,8676,leo
407,1.60012E+12,-4.194,0.041,8640,leo
408,1.60012E+12,-4.194,0.038,8624,leo
409,1.60012E+12,-4.192,0.053,8612,leo
410,1.60012E+12,-4.192,0.055,8585,leo
411,1.60012E+12,-4.19,0.045,8557,leo
412,1.60012E+12,-4.185,0.048,8542,leo
413,1.60012E+12,-4.187,0.053,8530,leo
414,1.60012E+12,-4.18,0.05,8518,leo
415,1.60012E+12,-4.175,0.043,8516,leo
416,1.60012E+12,-4.178,0.043,8511,leo
417,1.60012E+12,-4.19,0.048,8511,leo
418,1.60012E+12,-4.19,0.06,8504,leo
419,1.60012E+12,-4.175,0.06,8501,leo
420,1.60012E+12,-4.175,0.041,8494,leo
421,1.60012E+12,-4.18,0.034,8494,leo
422,1.60012E+12,-4.19,0.038,8499,leo
423,1.60012E+12,-4.192,0.043,8494,leo
424,1.60012E+12,-4.182,0.031,8511,leo
425,1.60012E+12,-4.192,0.014,8525,leo
426,1.60012E+12,-4.202,0.022,8533,leo
427,1.60012E+12,-4.209,0.031,8549,leo
428,1.60012E+12,-4.192,0.029,8571,leo
429,1.60012E+12,-4.185,0.024,8588,leo
430,1.60012E+12,-4.192,0.019,8607,leo
431,1.60012E+12,-4.187,0.024,8638,leo
432,1.60012E+12,-4.194,0.038,8669,leo
433,1.60012E+12,-4.209,0.036,8688,leo
434,1.60012E+12,-4.216,0.014,8698,leo
435,1.60012E+12,-4.214,0.019,8703,leo
436,1.60012E+12,-4.214,0.022,8717,leo
437,1.60012E+12,-4.216,0.005,8722,leo
438,1.60012E+12,-4.221,-0.005,8710,leo
439,1.60012E+12,-4.228,-0.024,8705,leo
440,1.60012E+12,-4.233,-0.031,8715,leo
441,1.60012E+12,-4.226,-0.014,8717,leo
442,1.60012E+12,-4.223,-0.012,8729,leo
443,1.60012E+12,-4.23,-0.017,8755,leo
444,1.60012E+12,-4.242,0.019,8808,leo
445,1.60012E+12,-4.247,0.072,8875,leo
446,1.60012E+12,-4.25,0.086,8930,leo
447,1.60012E+12,-4.283,0.096,8990,leo
448,1.60012E+12,-4.312,0.086,9035,leo
449,1.60012E+12,-4.314,0.065,9043,leo
450,1.60012E+12,-4.348,0.043,9069,leo
451,1.60012E+12,-4.403,0.007,9126,leo
452,1.60012E+12,-4.441,-0.005,9222,leo
453,1.60012E+12,-4.46,-0.002,9382,leo
454,1.60012E+12,-4.453,0.017,9560,leo
455,1.60012E+12,-4.455,0.048,9761,leo
456,1.60012E+12,-4.47,0.045,9964,leo
457,1.60012E+12,-4.484,0.012,10158,leo
458,1.60012E+12,-4.494,-0.05,10362,leo
459,1.60012E+12,-4.465,-0.148,10546,leo
460,1.60012E+12,-4.446,-0.273,10718,leo
461,1.60012E+12,-4.429,-0.409,10893,leo
462,1.60012E+12,-4.381,-0.52,11054,leo
463,1.60012E+12,-4.333,-0.603,11221,leo
464,1.60012E+12,-4.242,-0.608,11429,leo
465,1.60012E+12,-4.142,-0.508,11652,leo
466,1.60012E+12,-4.065,-0.333,11868,leo
467,1.60012E+12,-4.171,0.488,12193,leo
468,1.60012E+12,-4.25,1.463,12433,leo
469,1.60012E+12,-3.888,1.58,11853,leo
470,1.60012E+12,-4.247,1.202,10972,leo
471,1.60012E+12,-5.31,0.948,10723,leo
472,1.60012E+12,-5.451,0.35,10850,leo
473,1.60012E+12,-5.102,-0.34,11528,leo
474,1.60012E+12,-4.838,-0.883,12377,leo
475,1.60012E+12,-4.819,-1.35,12969,leo
476,1.60012E+12,-4.776,-1.506,13290,leo
477,1.60012E+12,-4.331,-1.532,13069,leo
478,1.60012E+12,-4.135,-1.243,12732,leo
479,1.60012E+12,-4.096,-0.903,12456,leo
480,1.60012E+12,-3.893,-0.474,12430,leo
481,1.60012E+12,-3.538,-0.105,12792,leo
482,1.60012E+12,-3.196,0.158,13330,leo
483,1.60012E+12,-3.093,0.35,13922,leo
484,1.60012E+12,-3.048,0.395,14240,leo
485,1.60012E+12,-3.045,0.371,14070,leo
486,1.60012E+12,-3.289,0.268,13424,leo
487,1.60012E+12,-3.651,0.148,12339,leo
488,1.60012E+12,-3.981,-0.007,11080,leo
489,1.60012E+12,-4.226,-0.158,9909,leo
490,1.60012E+12,-4.396,-0.283,8995,leo
491,1.60012E+12,-4.455,-0.364,8487,leo
492,1.60012E+12,-4.331,-0.412,8324,leo
493,1.60012E+12,-4.108,-0.433,8398,leo
494,1.60012E+12,-3.864,-0.405,8583,leo
495,1.60012E+12,-3.586,-0.326,8753,leo
496,1.60012E+12,-3.278,-0.227,8832,leo
497,1.60012E+12,-3.005,-0.144,8815,leo
498,1.60012E+12,-2.806,-0.053,8755,leo
499,1.60012E+12,-2.59,0.017,8734,leo
500,1.60012E+12,-2.363,0.043,8786,leo
501,1.60012E+12,-2.171,0.053,8896,leo
502,1.60012E+12,-1.994,0.036,9050,leo
503,1.60012E+12,-1.836,0.005,9150,leo
504,1.60012E+12,-1.724,-0.014,9114,leo
505,1.60012E+12,-1.69,-0.029,8870,leo
506,1.60012E+12,-1.709,-0.022,8363,leo
507,1.60012E+12,-1.784,0,7659,leo
508,1.60012E+12,-1.879,0.024,6850,leo
509,1.60012E+12,-1.949,0.036,6033,leo
510,1.60012E+12,-1.999,0.05,5329,leo
511,1.60012E+12,-2.035,0.014,4841,leo
512,1.60012E+12,-1.922,-0.065,4563,leo
513,1.60012E+12,-1.721,-0.093,4417,leo
514,1.60012E+12,-1.647,-0.062,4410,leo
515,1.60012E+12,-1.515,-0.019,4510,leo
516,1.60012E+12,-1.266,0.048,4599,leo
517,1.60012E+12,-1.14,0.148,4685,leo
518,1.60012E+12,-1.101,0.215,4838,leo
519,1.60012E+12,-0.931,0.273,5042,leo
520,1.60012E+12,-0.771,0.333,5260,leo
521,1.60012E+12,-0.733,0.357,5542,leo
522,1.60012E+12,-0.627,0.354,5813,leo
523,1.60012E+12,-0.508,0.333,5997,leo
524,1.60012E+12,-0.5,0.292,6079,leo
525,1.60012E+12,-0.522,0.223,6016,leo
526,1.60012E+12,-0.524,0.158,5820,leo
527,1.60012E+12,-0.567,0.103,5499,leo
528,1.60012E+12,-0.666,0.041,5150,leo
529,1.60012E+12,-0.745,-0.012,4824,leo
530,1.60012E+12,-0.795,-0.053,4556,leo
531,1.60012E+12,-0.848,-0.077,4372,leo
532,1.60012E+12,-0.883,-0.077,4302,leo
533,1.60012E+12,-0.893,-0.077,4348,leo
534,1.60012E+12,-0.903,-0.065,4467,leo
535,1.60012E+12,-0.915,-0.05,4649,leo
536,1.60012E+12,-0.917,-0.029,4898,leo
537,1.60012E+12,-0.946,0.002,5195,leo
538,1.60012E+12,-0.974,0.005,5540,leo
539,1.60012E+12,-0.977,-0.01,5940,leo
540,1.60012E+12,-0.974,-0.024,6385,leo
541,1.60012E+12,-0.974,-0.038,6826,leo
542,1.60012E+12,-0.972,-0.057,7216,leo
543,1.60012E+12,-0.972,-0.079,7546,leo
544,1.60012E+12,-0.991,-0.11,7795,leo
545,1.60012E+12,-1.029,-0.141,7924,leo
546,1.60012E+12,-1.068,-0.136,7917,leo
547,1.60012E+12,-1.144,-0.124,7786,leo
548,1.60012E+12,-1.262,-0.122,7606,leo
549,1.60012E+12,-1.329,-0.139,7424,leo
550,1.60012E+12,-1.439,-0.182,7206,leo
551,1.60012E+12,-1.561,-0.273,7031,leo
552,1.60012E+12,-1.527,-0.352,6881,leo
553,1.60012E+12,-1.578,-0.33,6715,leo
554,1.60012E+12,-1.733,-0.227,6629,leo
555,1.60012E+12,-1.757,-0.084,6593,leo
556,1.60012E+12,-1.796,0.086,6579,leo
